bank_id,display_name,bank_type,year,total_assets_tk_mn,loans_tk_mn,deposits_tk_mn,equity_tk_mn,nii_tk_mn,non_interest_income_tk_mn,npat_tk_mn,npl_amount_tk_mn,eps_bdt,roa_pct,roe_pct,npl_pct,provision_coverage_pct,loan_deposit_pct,car_pct,cost_income_pct
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2010,27518.8,9906.0,3254.0,15637.3,684.6,1037.9,644.5,3101.7,16.11,2.3420352629999996,4.121555512,31.31,54.360511980000005,304.4253227,28.08,52.116110299999995
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2011,28847.7,10046.1,4706.8,14863.8,895.8,703.4,686.0,3107.0,17.15,2.378005872,4.61523971,38.279999999999994,56.913421310000004,213.4380046,28.9,46.15432716
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2012,32710.5,14743.1,7945.5,15698.8,879.8,1011.9,837.0,5417.9,20.92,2.5588113910000003,5.331617703,42.99,40.12255671,185.5528286,27.26,45.65734525
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2013,46857.8,15457.2,19988.8,16470.3,949.1,2321.8,883.0,5202.7,22.07,1.8844247920000001,5.361165249,40.0,63.803409769999995,77.32930441,24.779999999999998,35.24717968
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2014,50259.9,16501.0,23350.1,17537.8,301.5,2379.7,1129.2,5241.4,28.23,2.2467215410000003,6.438663914999999,38.32,45.32758423,70.66779157,24.58,44.09219752
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2015,51456.4,18137.5,23371.7,17983.9,318.5,1856.4,517.3,6945.6,12.93,1.005317123,2.876461724,45.18,44.46268141,77.60453882,25.77,44.356062349999995
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2016,54541.4,18078.4,26374.9,18189.8,304.9,1599.7,382.3,7318.3,9.56,0.7009354362,2.1017273419999998,49.58,45.09107306,68.54395656,25.759999999999998,65.8458469
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2017,58058.0,17946.0,28580.0,18552.0,522.4,1819.2,563.2,8350.3,14.08,0.9700644183,3.035791289,46.53,44.81874903,62.792162350000005,26.61,50.65123628
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2018,59191.0,19307.0,28312.0,19102.0,1155.9,1332.5,748.9,8895.6,18.72,1.265226132,3.920531881,46.07,42.769459059999996,68.19369878,26.950000000000003,52.873332260000005
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2019,58396.0,19984.0,27646.0,19072.0,659.3,824.3,65.6,7662.5,1.64,0.11233646139999999,0.3439597315,38.34,50.86460033,72.28532157000001,22.18,70.67268806
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2020,55302.0,21290.0,24219.0,19023.0,340.1,960.4,44.9,5962.6,1.12,0.08119055369,0.2360300689,28.01,65.36578003,87.90618936,22.88,91.49557861999999
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2021,61156.6,24134.3,29005.1,18994.6,161.7,1462.8,63.8,7426.2,1.06,0.10432234619999999,0.3358849357,30.769999999999996,54.69284424999999,83.20709117,23.380000000000003,74.71221914
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2022,60968.6,24796.6,29145.0,19106.0,389.2,1378.3,101.3,10259.0,1.69,0.1661511007,0.5301999372,41.370000000000005,37.881859829999996,85.08011666,23.13,71.69448373
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2023,63504.3,26571.1,30535.6,19116.7,440.7,1070.4,102.0,9934.1,1.7,0.1606190447,0.5335648935,37.39,38.52487895,87.01679351,22.56,83.09066843000001
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2024,59896.9,25549.5,27530.6,19093.0,75.7,1465.5,55.8,10552.2,0.93,0.09316008007,0.2922537055,41.3,28.57982222,92.80400718,22.38,82.09836491
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2025,,,,,,,,,,,,,,,,
bangladesh_development_bank_plc_bdbl,Bangladesh Development Bank PLC (BDBL),SOCB,2026,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1973,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1974,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1975,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1976,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1977,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1978,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1979,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1980,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1981,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1982,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1983,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1984,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1985,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1986,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1987,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1988,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1989,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1990,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1991,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1992,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1993,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1994,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1995,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1996,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1997,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1998,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,1999,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2000,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2001,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2002,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2003,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2004,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2005,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2006,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2007,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2008,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2009,,,,,,,,,,,,,,,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2010,159847.055483,113354.483672,112149.881771,-13391.098378,3012.809322,1345.113089,0.0,28082.606,,0.0,0.0,24.77,24.148472794868102,101.07409999999999,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2011,175276.253182,139490.661917,129604.832227,-14933.883837,1569.606685,2106.150377,-1542.785459,30283.608,,-0.8802022128000001,10.33077179,21.709999999999997,22.3687256650529,107.6276706,,
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2012,191302.593523,149296.07308,144682.576601,-11930.266233,1278.665837,2249.2226,-1404.042246,40273.4,,-0.7339379044,11.76874194,26.979999999999997,16.7961979867605,103.18870220000001,,139.7983743
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2013,194569.3177,154214.74619,154462.125183,-15827.12665,-369.887398,1667.197276,-3896.843917,47474.5,,-2.0028049450000003,24.62129737,30.78,14.2329039800314,99.83984489,,399.4094459
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2014,212922.635487,173181.968165,178006.466553,-45737.783413,-173.08719,1408.775558,-29910.506762,45626.436608,,-14.047593720000002,65.3956194,26.345951077614,60.5595590652706,97.28970611,-40.64,501.99054399999994
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2015,229959.898416,179960.175586,198912.373336,-45390.31974,392.36278,1510.576037,-2152.536327,43100.637135,,-0.9360485639999999,4.742280599,23.9500972893877,58.6875588445985,90.47208705999999,-37.63,335.3362932
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2016,234448.780749,186419.992845,211824.319311,-52177.757051,211.317089,1450.834888,-6787.437312,48413.0,,-2.895061894,13.00829644,25.97,52.2539400574226,88.00688866,-46.87,508.35238929999997
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2017,241255.198824,193672.569346,227380.620852,-57771.023836,2092.475769,1056.665212,-5658.682967,43158.7,,-2.345517524,9.795019356,22.28,56.66389395417381,85.175495,-48.010000000000005,305.2614985
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2018,253501.484167,200246.95311,241832.573252,-60024.824395,579.91135,916.300204,-6258.476618,39351.4,,-2.468812614,10.42648051,19.650000000000002,56.904709870550995,82.80396243,-39.86,650.4256883
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2019,268020.553164,219227.164449,257338.199942,-65483.607812,-967.374655,1008.24856,-6793.244929,35660.9,,-2.5345985030000002,10.373962520000001,17.0,55.1491970197051,85.19029219000001,-36.85,22991.03415
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2020,288915.214867,237857.529454,276953.34791,-77635.417556,-3997.887225,924.218978,-12411.809746,27327.1,,-4.296004193,15.98730339,12.0,68.9194974951605,85.88360865,-41.68,-326.6986169
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2021,335098.69283,270917.899403,331143.202129,-90435.560961,-3847.129526,876.050726,-12825.190466,24051.2,,-3.8272875249999996,14.18157894,9.0,79.3124667376264,81.81291286,-40.1,-320.37600249999997
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2022,360989.236951,295554.512958,382313.224539,-104399.316218,-4439.308412,940.361312,-13363.788108,26254.4,,-3.701990735,12.80064716,9.41,72.4750898896947,77.30690282,-44.25,-276.46920320000004
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2023,413529.447242,320483.252536,407196.979542,-127912.911269,-4711.086012,1278.552539,-23848.525208,65008.8,,-5.76706819,18.644345570000002,21.51,38.7349097352974,78.70472244,-52.410000000000004,-409.0485077
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2024,441566.18467,366001.22884,452928.26975,-192502.132631,-4255.774026,3070.420183,-65133.858558,141474.696937,,-14.750644600000001,33.835395829999996,38.65,51.800885567286,80.80776875,-73.59,-1238.801241
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2025,478026.890566,386314.179732,504258.833753,-274919.844523,-9592.527119,4574.733769,-82569.378558,180237.697605,,-17.27295685,30.03398271,46.660000000000004,72.9441894481639,76.61029493,-133.07999999999998,-285.3329407
bangladesh_krishi_bank_bkb,Bangladesh Krishi Bank (BKB),SOCB,2026,,,,,,,,,,,,,,,,
basic_bank_plc,BASIC Bank PLC,SOCB,1989,406.73,66.45,317.72,81.09,,,1.09,,,0.2679910506,1.344185473,,,20.91464182,,
basic_bank_plc,BASIC Bank PLC,SOCB,1990,661.91,200.0,529.19,84.36,,,3.27,,,0.4940248674,3.876244666,,,37.7936091,,
basic_bank_plc,BASIC Bank PLC,SOCB,1991,991.37,432.8,843.79,84.83,,,2.87,,,0.2894983709,3.3832370620000005,,,51.29238318,,
basic_bank_plc,BASIC Bank PLC,SOCB,1992,1646.95,715.75,1367.36,90.48,,,4.13,,,0.2507665685,4.564544651,,,52.34539551,,
basic_bank_plc,BASIC Bank PLC,SOCB,1993,2321.13,986.61,1977.6,107.81,,,17.33,,,0.7466191036000001,16.07457564,,,49.88925971,,
basic_bank_plc,BASIC Bank PLC,SOCB,1994,2609.85,1112.24,2241.33,133.49,,,25.68,,,0.9839645956999999,19.237396060000002,,,49.62410711,,
basic_bank_plc,BASIC Bank PLC,SOCB,1995,3280.16,1561.29,2773.73,185.96,,,52.48,,,1.599921955,28.221122819999998,,,56.28846355,,
basic_bank_plc,BASIC Bank PLC,SOCB,1996,3962.55,1724.81,3357.05,243.73,,,57.77,,,1.457899585,23.70245764,,,51.37874026,12.389999999999999,
basic_bank_plc,BASIC Bank PLC,SOCB,1997,4350.14,2630.9,3541.6,338.34,,,94.61,,,2.174872533,27.9629958,,,74.28563361,12.45,
basic_bank_plc,BASIC Bank PLC,SOCB,1998,5620.57,3218.9,4551.48,474.48,,,136.15,,,2.422352181,28.6945709,,,70.72205085,14.01,
basic_bank_plc,BASIC Bank PLC,SOCB,1999,7173.17,3960.11,5647.93,584.43,,,159.95,,,2.229837018,27.36854713,,,70.11613104,14.27,
basic_bank_plc,BASIC Bank PLC,SOCB,2000,7730.67,4618.73,5845.15,697.77,,,173.34,,,2.242237736,24.841996650000002,,,79.01816036,15.299999999999999,
basic_bank_plc,BASIC Bank PLC,SOCB,2001,9721.93,6260.78,7512.62,761.35,,,213.67,,,2.197814631,28.064622049999997,,,83.33683855000001,12.49,
basic_bank_plc,BASIC Bank PLC,SOCB,2002,13019.42,7957.04,10021.24,1012.9,,,251.55,,,1.932113719,24.83463323,,,79.40175068,13.200000000000001,
basic_bank_plc,BASIC Bank PLC,SOCB,2003,14766.32,9282.2,11266.54,1249.29,,,236.39,,,1.600872797,18.92194767,,,82.38731677999999,12.57,
basic_bank_plc,BASIC Bank PLC,SOCB,2004,19436.57,12000.15,15509.18,1491.23,,,291.48,,35.99,1.499647314,19.546280590000002,,,77.37449691,12.49,
basic_bank_plc,BASIC Bank PLC,SOCB,2005,27136.37,15339.35,22325.58,1726.14,797.06,447.17,285.49,698.44,35.21,1.052056705,16.539214660000003,4.55,39.35,68.7075095,11.77,
basic_bank_plc,BASIC Bank PLC,SOCB,2006,29417.09,19000.0,24084.65,2239.0,962.69,591.77,554.14,703.27,58.64,1.8837349310000002,24.74944172,3.6999999999999997,45.96,78.88842063,11.98,
basic_bank_plc,BASIC Bank PLC,SOCB,2007,38773.91,22263.35,31947.98,2596.58,938.1,682.95,282.96,,21.6,0.7297690638,10.897411210000001,3.25,,69.68625245999999,12.91,
basic_bank_plc,BASIC Bank PLC,SOCB,2008,46660.03,27269.13,38368.23,2982.59,1120.517,1230.877,549.86,1251.21,41.99,1.178439019,18.43565492,4.590000000000001,33.2351084150542,71.07216048000001,12.02,34.7570845209267
basic_bank_plc,BASIC Bank PLC,SOCB,2009,45308.31,29261.53,34501.69,3923.95,1003.202,1285.131,648.85,1412.347,44.59,1.43207725,16.53563374,4.83,37.0584565974226,84.81187443,13.48,31.4634714440599
basic_bank_plc,BASIC Bank PLC,SOCB,2010,61569.38,46341.51,49259.6,4474.43,1303.48,1783.5,660.93,,33.64,1.0734719110000002,14.771266950000001,,,94.07609887,9.41,
basic_bank_plc,BASIC Bank PLC,SOCB,2011,78031.73,56884.76,62650.73,5481.76,2187.346,1726.213,976.11,2489.79,33.12,1.250914211,17.806507399999997,4.38,35.9217845681764,90.79664355,10.13,39.9901470758458
basic_bank_plc,BASIC Bank PLC,SOCB,2012,109682.06,85955.76,87693.23,6440.58,2476.28,2381.397,27.89,7065.685,0.95,0.02542804174,0.4330355341,8.219999999999999,36.306628444375896,98.0186954,10.05,46.2686794531625
basic_bank_plc,BASIC Bank PLC,SOCB,2013,157072.19,109428.44,134493.45,6039.18,1701.0,2529.79,-531.53,31455.31,-18.04,-0.3383985415,-8.801360449999999,28.749999999999996,12.65,81.36339725,-1.66,65.25
basic_bank_plc,BASIC Bank PLC,SOCB,2014,171118.53,89392.86,139934.06,13013.92,-1395.91,3043.24,-1100.16,51091.16,-37.33,-0.6429227741,-8.453717249999999,57.15,7.76,63.88213134,-28.07,168.25
basic_bank_plc,BASIC Bank PLC,SOCB,2015,194173.36,128807.01,148167.23,25947.08,,,-3140.36,,,-1.6172970379999998,-12.102941829999999,,,86.93353449,-7.55,
